row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
8020,CA-2018-167227,02/11/2018,05/11/2018,FIRST CLASS,NP-18670,NORA PAIGE,CONSUMER,UNITED STATES,SAINT LOUIS,MISSOURI,63116.0,CENTRAL,OFF-AP-10001962,OFFICE SUPPLIES,APPLIANCES,BLACK & DECKER FILTER FOR DOUBLE ACTION DUSTBUSTER CORDLESS VAC BLDV7210,83.9
8021,CA-2018-167227,02/11/2018,05/11/2018,FIRST CLASS,NP-18670,NORA PAIGE,CONSUMER,UNITED STATES,SAINT LOUIS,MISSOURI,63116.0,CENTRAL,OFF-PA-10001838,OFFICE SUPPLIES,PAPER,"ADAMS TELEPHONE MESSAGE BOOK W/DIVIDERS/SPACE FOR PHONE NUMBERS, 5 1/4""X8 1/2"", 300/MESSAGES",11.76
8022,CA-2015-129189,21/07/2015,25/07/2015,STANDARD CLASS,HM-14860,HARRY MARIE,CORPORATE,UNITED STATES,DALLAS,TEXAS,75217.0,CENTRAL,OFF-AP-10000124,OFFICE SUPPLIES,APPLIANCES,ACCO 6 OUTLET GUARDIAN BASIC SURGE SUPPRESSOR,4.992
8023,CA-2015-129189,21/07/2015,25/07/2015,STANDARD CLASS,HM-14860,HARRY MARIE,CORPORATE,UNITED STATES,DALLAS,TEXAS,75217.0,CENTRAL,OFF-EN-10003567,OFFICE SUPPLIES,ENVELOPES,"INTER-OFFICE RECYCLED ENVELOPES, BROWN KRAFT, BUTTON-STRING,10"" X 13"" , 100/BOX",87.92
8024,CA-2015-129189,21/07/2015,25/07/2015,STANDARD CLASS,HM-14860,HARRY MARIE,CORPORATE,UNITED STATES,DALLAS,TEXAS,75217.0,CENTRAL,FUR-CH-10004997,FURNITURE,CHAIRS,HON EVERY-DAY SERIES MULTI-TASK CHAIRS,657.93
8025,CA-2015-129189,21/07/2015,25/07/2015,STANDARD CLASS,HM-14860,HARRY MARIE,CORPORATE,UNITED STATES,DALLAS,TEXAS,75217.0,CENTRAL,OFF-BI-10000494,OFFICE SUPPLIES,BINDERS,ACCO ECONOMY FLEXIBLE POLY ROUND RING BINDER,1.044
8026,CA-2016-132465,11/09/2016,15/09/2016,SECOND CLASS,DM-13525,DON MILLER,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,FUR-FU-10000277,FURNITURE,FURNISHINGS,DEFLECT-O DURAMAT ANTISTATIC STUDDED BEVELED MAT FOR MEDIUM PILE CARPETING,210.68
8027,CA-2016-132465,11/09/2016,15/09/2016,SECOND CLASS,DM-13525,DON MILLER,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,OFF-ST-10003641,OFFICE SUPPLIES,STORAGE,SPACE SOLUTIONS INDUSTRIAL GALVANIZED STEEL SHELVING.,78.8
8028,CA-2016-132465,11/09/2016,15/09/2016,SECOND CLASS,DM-13525,DON MILLER,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,TEC-AC-10001998,TECHNOLOGY,ACCESSORIES,LOGITECHÂ LS21 SPEAKER SYSTEM - PC MULTIMEDIA - 2.1-CH - WIRED,19.99
8029,CA-2016-132465,11/09/2016,15/09/2016,SECOND CLASS,DM-13525,DON MILLER,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,OFF-ST-10001932,OFFICE SUPPLIES,STORAGE,FELLOWES STAXONSTEEL DRAWER FILES,772.68
8030,CA-2017-166373,21/10/2017,25/10/2017,STANDARD CLASS,JF-15565,JILL FJELD,CONSUMER,UNITED STATES,SAN ANTONIO,TEXAS,78207.0,CENTRAL,TEC-AC-10002323,TECHNOLOGY,ACCESSORIES,SANDISK ULTRA 32 GB MICROSDHC CLASS 10 MEMORY CARD,106.08
8031,CA-2017-158806,07/01/2017,11/01/2017,STANDARD CLASS,NM-18520,NEOMA MURRAY,CONSUMER,UNITED STATES,AMARILLO,TEXAS,79109.0,CENTRAL,FUR-FU-10004270,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 13"" CLAIRMONT WALL CLOCK",23.076
8032,CA-2017-158806,07/01/2017,11/01/2017,STANDARD CLASS,NM-18520,NEOMA MURRAY,CONSUMER,UNITED STATES,AMARILLO,TEXAS,79109.0,CENTRAL,OFF-PA-10004621,OFFICE SUPPLIES,PAPER,XEROX 212,25.92
8033,CA-2016-119690,25/06/2016,28/06/2016,FIRST CLASS,MV-17485,MARK VAN HUFF,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77041.0,CENTRAL,OFF-PA-10001019,OFFICE SUPPLIES,PAPER,XEROX 1884,47.952
8034,CA-2016-119690,25/06/2016,28/06/2016,FIRST CLASS,MV-17485,MARK VAN HUFF,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77041.0,CENTRAL,OFF-BI-10000201,OFFICE SUPPLIES,BINDERS,"AVERY TRIANGLE SHAPED SHEET LIFTERS, BLACK, 2/PACK",0.984
8035,CA-2016-119690,25/06/2016,28/06/2016,FIRST CLASS,MV-17485,MARK VAN HUFF,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77041.0,CENTRAL,FUR-FU-10004587,FURNITURE,FURNISHINGS,"GE GENERAL USE HALOGEN BULBS, 100 WATTS, 1 BULB PER PACK",75.384
8036,CA-2016-119690,25/06/2016,28/06/2016,FIRST CLASS,MV-17485,MARK VAN HUFF,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77041.0,CENTRAL,OFF-LA-10001613,OFFICE SUPPLIES,LABELS,AVERY FILE FOLDER LABELS,4.608
8037,CA-2016-153738,20/09/2016,22/09/2016,FIRST CLASS,AG-10270,ALEJANDRO GROVE,CONSUMER,UNITED STATES,LAWRENCE,MASSACHUSETTS,1841.0,EAST,OFF-BI-10001308,OFFICE SUPPLIES,BINDERS,GBC STANDARD PLASTIC BINDING SYSTEMS' COMBS,37.68
8038,CA-2018-169012,10/07/2018,14/07/2018,STANDARD CLASS,BF-11275,BETH FRITZLER,CORPORATE,UNITED STATES,COLUMBUS,GEORGIA,31907.0,SOUTH,OFF-AP-10003278,OFFICE SUPPLIES,APPLIANCES,BELKIN 7-OUTLET SURGEMASTER HOME SERIES,41.91
8039,CA-2018-109393,30/06/2018,02/07/2018,SECOND CLASS,JC-15775,JOHN CASTELL,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90032.0,WEST,FUR-BO-10003966,FURNITURE,BOOKCASES,"SAUDER FACETS COLLECTION LIBRARY, SKY ALDER FINISH",435.999
8040,CA-2018-121489,21/08/2018,25/08/2018,SECOND CLASS,CM-11815,CANDACE MCMAHON,CORPORATE,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,FUR-CH-10004698,FURNITURE,CHAIRS,"PADDED FOLDING CHAIRS, BLACK, 4/CARTON",388.704
8041,CA-2018-121489,21/08/2018,25/08/2018,SECOND CLASS,CM-11815,CANDACE MCMAHON,CORPORATE,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,OFF-ST-10000025,OFFICE SUPPLIES,STORAGE,FELLOWES STOR/DRAWER STEEL PLUS STORAGE DRAWERS,572.58
8042,CA-2018-121489,21/08/2018,25/08/2018,SECOND CLASS,CM-11815,CANDACE MCMAHON,CORPORATE,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,TEC-AC-10000682,TECHNOLOGY,ACCESSORIES,KENSINGTON K72356US MOUSE-IN-A-BOX USB DESKTOP MOUSE,33.18
8043,US-2018-133081,11/03/2018,15/03/2018,STANDARD CLASS,PV-18985,PAUL VAN HUGH,HOME OFFICE,UNITED STATES,CAMBRIDGE,MASSACHUSETTS,2138.0,EAST,TEC-AC-10001772,TECHNOLOGY,ACCESSORIES,MEMOREX MINI TRAVEL DRIVE 16 GB USB 2.0 FLASH DRIVE,63.88
8044,US-2018-133081,11/03/2018,15/03/2018,STANDARD CLASS,PV-18985,PAUL VAN HUGH,HOME OFFICE,UNITED STATES,CAMBRIDGE,MASSACHUSETTS,2138.0,EAST,FUR-FU-10001379,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 16-1/2"" CIRCULAR WALL CLOCK",26.72
8045,CA-2018-165008,15/09/2018,17/09/2018,SECOND CLASS,DO-13645,DOUG O'CONNELL,CONSUMER,UNITED STATES,SALT LAKE CITY,UTAH,84106.0,WEST,OFF-BI-10002794,OFFICE SUPPLIES,BINDERS,"AVERY TRAPEZOID RING BINDER, 3"" CAPACITY, BLACK, 1040 SHEETS",295.056
8046,CA-2017-145611,20/09/2017,24/09/2017,STANDARD CLASS,HA-14905,HELEN ABELMAN,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,OFF-AP-10001005,OFFICE SUPPLIES,APPLIANCES,HONEYWELL QUIETCARE HEPA AIR CLEANER,393.25
8047,CA-2017-113600,15/12/2017,17/12/2017,SECOND CLASS,SH-20395,SHAHID HOPKINS,CONSUMER,UNITED STATES,CUYAHOGA FALLS,OHIO,44221.0,EAST,OFF-BI-10000201,OFFICE SUPPLIES,BINDERS,"AVERY TRIANGLE SHAPED SHEET LIFTERS, BLACK, 2/PACK",2.214
8048,CA-2018-130834,03/11/2018,06/11/2018,SECOND CLASS,JM-16195,JUSTIN MACKENDRICK,CONSUMER,UNITED STATES,WILMINGTON,NORTH CAROLINA,28403.0,SOUTH,OFF-PA-10003673,OFFICE SUPPLIES,PAPER,STRATHMORE PHOTO MOUNT CARDS,16.272
8049,CA-2017-168543,03/07/2017,07/07/2017,STANDARD CLASS,DK-13225,DEAN KATZ,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,OFF-AP-10000938,OFFICE SUPPLIES,APPLIANCES,AVANTI 1.7 CU. FT. REFRIGERATOR,706.86
8050,CA-2015-144974,26/09/2015,30/09/2015,STANDARD CLASS,CM-12715,CRAIG MOLINARI,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19140.0,EAST,OFF-BI-10003274,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE SLANT RING BINDERS, NO LABELS",5.97
8051,CA-2015-144974,26/09/2015,30/09/2015,STANDARD CLASS,CM-12715,CRAIG MOLINARI,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19140.0,EAST,FUR-FU-10001095,FURNITURE,FURNISHINGS,DAX BLACK CHERRY WOOD-TONE POSTER FRAME,21.184
8052,CA-2015-144974,26/09/2015,30/09/2015,STANDARD CLASS,CM-12715,CRAIG MOLINARI,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19140.0,EAST,OFF-AP-10001492,OFFICE SUPPLIES,APPLIANCES,"ACCO SIX-OUTLET POWER STRIP, 4' CORD LENGTH",41.376
8053,CA-2015-109904,14/07/2015,17/07/2015,SECOND CLASS,BF-10975,BARBARA FISHER,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10009.0,EAST,OFF-AR-10004999,OFFICE SUPPLIES,ART,NEWELL 315,17.94
8054,CA-2018-152205,28/09/2018,05/10/2018,STANDARD CLASS,SF-20965,SYLVIA FOULSTON,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19134.0,EAST,OFF-BI-10004094,OFFICE SUPPLIES,BINDERS,GBC STANDARD PLASTIC BINDING SYSTEMS COMBS,2.655
8055,CA-2016-121188,28/08/2016,04/09/2016,STANDARD CLASS,CB-12025,CASSANDRA BRANDOW,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90049.0,WEST,OFF-ST-10001490,OFFICE SUPPLIES,STORAGE,"HOT FILE 7-POCKET, FLOOR STAND",892.35
8056,CA-2016-121188,28/08/2016,04/09/2016,STANDARD CLASS,CB-12025,CASSANDRA BRANDOW,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90049.0,WEST,FUR-BO-10004695,FURNITURE,BOOKCASES,O'SULLIVAN 2-DOOR BARRISTER BOOKCASE IN ODESSA PINE,307.666
8057,CA-2016-121188,28/08/2016,04/09/2016,STANDARD CLASS,CB-12025,CASSANDRA BRANDOW,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90049.0,WEST,OFF-ST-10000736,OFFICE SUPPLIES,STORAGE,CARINA DOUBLE WIDE MEDIA STORAGE TOWERS IN NATURAL & BLACK,728.82
8058,CA-2016-121188,28/08/2016,04/09/2016,STANDARD CLASS,CB-12025,CASSANDRA BRANDOW,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90049.0,WEST,OFF-BI-10001617,OFFICE SUPPLIES,BINDERS,GBC WIRE BINDING COMBS,41.36
8059,CA-2016-121188,28/08/2016,04/09/2016,STANDARD CLASS,CB-12025,CASSANDRA BRANDOW,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90049.0,WEST,TEC-PH-10003589,TECHNOLOGY,PHONES,INVISIBLESHIELD BY ZAGG SMUDGE-FREE SCREEN PROTECTOR,43.176
8060,CA-2016-121188,28/08/2016,04/09/2016,STANDARD CLASS,CB-12025,CASSANDRA BRANDOW,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90049.0,WEST,FUR-FU-10003981,FURNITURE,FURNISHINGS,ELDON WAVE DESK ACCESSORIES,4.16
8061,CA-2016-156013,20/09/2016,26/09/2016,STANDARD CLASS,TC-20980,TAMARA CHAND,CORPORATE,UNITED STATES,LONG BEACH,NEW YORK,11561.0,EAST,OFF-PA-10001970,OFFICE SUPPLIES,PAPER,XEROX 1881,61.4
8062,CA-2016-156013,20/09/2016,26/09/2016,STANDARD CLASS,TC-20980,TAMARA CHAND,CORPORATE,UNITED STATES,LONG BEACH,NEW YORK,11561.0,EAST,OFF-BI-10002437,OFFICE SUPPLIES,BINDERS,RECYCLED PREMIUM REGENCY COMPOSITION COVERS,24.448
8063,CA-2017-132997,07/11/2017,09/11/2017,FIRST CLASS,LW-17215,LUKE WEISS,CONSUMER,UNITED STATES,ROCHESTER,NEW YORK,14609.0,EAST,TEC-PH-10000586,TECHNOLOGY,PHONES,AT&T SB67148 SYNJ,263.96
8064,CA-2017-132997,07/11/2017,09/11/2017,FIRST CLASS,LW-17215,LUKE WEISS,CONSUMER,UNITED STATES,ROCHESTER,NEW YORK,14609.0,EAST,TEC-PH-10003811,TECHNOLOGY,PHONES,JABRA SUPREME PLUS DRIVER EDITIONÂ HEADSET,359.97
8065,CA-2017-132997,07/11/2017,09/11/2017,FIRST CLASS,LW-17215,LUKE WEISS,CONSUMER,UNITED STATES,ROCHESTER,NEW YORK,14609.0,EAST,OFF-PA-10004983,OFFICE SUPPLIES,PAPER,XEROX 23,12.96
8066,CA-2017-132997,07/11/2017,09/11/2017,FIRST CLASS,LW-17215,LUKE WEISS,CONSUMER,UNITED STATES,ROCHESTER,NEW YORK,14609.0,EAST,OFF-ST-10003479,OFFICE SUPPLIES,STORAGE,"ELDON BASE FOR STACKABLE STORAGE SHELF, PLATINUM",116.82
8067,CA-2017-132997,07/11/2017,09/11/2017,FIRST CLASS,LW-17215,LUKE WEISS,CONSUMER,UNITED STATES,ROCHESTER,NEW YORK,14609.0,EAST,OFF-BI-10004318,OFFICE SUPPLIES,BINDERS,IBICO EB-19 DUAL FUNCTION MANUAL BINDING SYSTEM,276.784
8068,US-2016-160563,20/10/2016,24/10/2016,STANDARD CLASS,NS-18640,NOEL STAAVOS,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94109.0,WEST,TEC-AC-10002567,TECHNOLOGY,ACCESSORIES,LOGITECH G602 WIRELESS GAMING MOUSE,239.97
8069,US-2016-160563,20/10/2016,24/10/2016,STANDARD CLASS,NS-18640,NOEL STAAVOS,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94109.0,WEST,FUR-FU-10001731,FURNITURE,FURNISHINGS,ACRYLIC SELF-STANDING DESK FRAMES,16.02
8070,CA-2018-151750,01/01/2018,05/01/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,HUNTSVILLE,TEXAS,77340.0,CENTRAL,OFF-ST-10002743,OFFICE SUPPLIES,STORAGE,SAFCO BOLTLESS STEEL SHELVING,454.56
8071,CA-2018-151750,01/01/2018,05/01/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,HUNTSVILLE,TEXAS,77340.0,CENTRAL,FUR-FU-10002116,FURNITURE,FURNISHINGS,"TENEX CARPETED, GRANITE-LOOK OR CLEAR CONTEMPORARY CONTOUR SHAPE CHAIR MATS",141.42
8072,CA-2018-151750,01/01/2018,05/01/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,HUNTSVILLE,TEXAS,77340.0,CENTRAL,FUR-CH-10003199,FURNITURE,CHAIRS,OFFICE STAR - CONTEMPORARY TASK SWIVEL CHAIR,310.744
8073,CA-2018-151750,01/01/2018,05/01/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,HUNTSVILLE,TEXAS,77340.0,CENTRAL,OFF-AR-10003158,OFFICE SUPPLIES,ART,FLUORESCENT HIGHLIGHTERS BY DIXON,12.736
8074,CA-2018-151750,01/01/2018,05/01/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,HUNTSVILLE,TEXAS,77340.0,CENTRAL,OFF-BI-10000301,OFFICE SUPPLIES,BINDERS,GBC INSTANT REPORT KIT,6.47
8075,CA-2018-151750,01/01/2018,05/01/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,HUNTSVILLE,TEXAS,77340.0,CENTRAL,OFF-BI-10000343,OFFICE SUPPLIES,BINDERS,"PRESSBOARD COVERS WITH STORAGE HOOKS, 9 1/2"" X 11"", LIGHT BLUE",13.748
8076,CA-2018-151750,01/01/2018,05/01/2018,STANDARD CLASS,JM-15250,JANET MARTIN,CONSUMER,UNITED STATES,HUNTSVILLE,TEXAS,77340.0,CENTRAL,OFF-AP-10004708,OFFICE SUPPLIES,APPLIANCES,FELLOWES SUPERIOR 10 OUTLET SPLIT SURGE PROTECTOR,15.224
8077,CA-2016-106187,23/06/2016,29/06/2016,STANDARD CLASS,RF-19345,RANDY FERGUSON,CORPORATE,UNITED STATES,EAST POINT,GEORGIA,30344.0,SOUTH,FUR-FU-10000794,FURNITURE,FURNISHINGS,"ELDON STACKABLE TRAY, SIDE-LOAD, LEGAL, SMOKE",27.42
8078,CA-2016-106187,23/06/2016,29/06/2016,STANDARD CLASS,RF-19345,RANDY FERGUSON,CORPORATE,UNITED STATES,EAST POINT,GEORGIA,30344.0,SOUTH,OFF-BI-10004519,OFFICE SUPPLIES,BINDERS,GBC DOCUBIND P100 MANUAL BINDING MACHINE,165.98
8079,CA-2016-106187,23/06/2016,29/06/2016,STANDARD CLASS,RF-19345,RANDY FERGUSON,CORPORATE,UNITED STATES,EAST POINT,GEORGIA,30344.0,SOUTH,TEC-AC-10001590,TECHNOLOGY,ACCESSORIES,DELL SLIM USB MULTIMEDIA KEYBOARD,75.0
8080,US-2017-164945,22/11/2017,27/11/2017,STANDARD CLASS,CA-12055,CATHY ARMSTRONG,HOME OFFICE,UNITED STATES,NEW YORK CITY,NEW YORK,10009.0,EAST,OFF-BI-10001524,OFFICE SUPPLIES,BINDERS,GBC PREMIUM TRANSPARENT COVERS WITH DIAGONAL LINED PATTERN,134.272
8081,CA-2016-150714,26/10/2016,01/11/2016,STANDARD CLASS,KH-16690,KRISTEN HASTINGS,CORPORATE,UNITED STATES,SPRINGFIELD,OREGON,97477.0,WEST,OFF-LA-10001474,OFFICE SUPPLIES,LABELS,AVERY 477,146.544
8082,CA-2016-150714,26/10/2016,01/11/2016,STANDARD CLASS,KH-16690,KRISTEN HASTINGS,CORPORATE,UNITED STATES,SPRINGFIELD,OREGON,97477.0,WEST,OFF-PA-10001497,OFFICE SUPPLIES,PAPER,XEROX 1914,131.904
8083,CA-2016-150714,26/10/2016,01/11/2016,STANDARD CLASS,KH-16690,KRISTEN HASTINGS,CORPORATE,UNITED STATES,SPRINGFIELD,OREGON,97477.0,WEST,OFF-AP-10003287,OFFICE SUPPLIES,APPLIANCES,TRIPP LITE TLP810NET BROADBAND SURGE FOR MODEM/FAX,203.88
8084,CA-2016-150714,26/10/2016,01/11/2016,STANDARD CLASS,KH-16690,KRISTEN HASTINGS,CORPORATE,UNITED STATES,SPRINGFIELD,OREGON,97477.0,WEST,OFF-BI-10002982,OFFICE SUPPLIES,BINDERS,AVERY SELF-ADHESIVE PHOTO POCKETS FOR POLAROID PHOTOS,14.301
8085,CA-2016-150714,26/10/2016,01/11/2016,STANDARD CLASS,KH-16690,KRISTEN HASTINGS,CORPORATE,UNITED STATES,SPRINGFIELD,OREGON,97477.0,WEST,OFF-ST-10001809,OFFICE SUPPLIES,STORAGE,FELLOWES OFFICEWARE WIRE SHELVING,718.64
8086,CA-2017-105753,20/10/2017,26/10/2017,STANDARD CLASS,LC-16960,LINDSAY CASTELL,HOME OFFICE,UNITED STATES,ARLINGTON,VIRGINIA,22204.0,SOUTH,FUR-FU-10000246,FURNITURE,FURNISHINGS,ALUMINUM DOCUMENT FRAME,61.1
8087,CA-2018-120894,28/04/2018,02/05/2018,STANDARD CLASS,JL-15130,JACK LEBRON,CONSUMER,UNITED STATES,WILMINGTON,NORTH CAROLINA,28403.0,SOUTH,OFF-AP-10000252,OFFICE SUPPLIES,APPLIANCES,HARMONY HEPA QUIET AIR PURIFIERS,28.08
8088,CA-2017-106621,29/09/2017,01/10/2017,SECOND CLASS,DM-12955,DARIO MEDINA,CORPORATE,UNITED STATES,YUMA,ARIZONA,85364.0,WEST,OFF-AR-10002375,OFFICE SUPPLIES,ART,NEWELL 351,10.496
8089,CA-2016-107020,10/07/2016,14/07/2016,STANDARD CLASS,MV-18190,MIKE VITTORINI,CONSUMER,UNITED STATES,SAN BERNARDINO,CALIFORNIA,92404.0,WEST,OFF-BI-10003719,OFFICE SUPPLIES,BINDERS,LARGE CAPACITY HANGING POST BINDERS,39.92
8090,US-2016-117492,07/08/2016,09/08/2016,FIRST CLASS,NS-18640,NOEL STAAVOS,CORPORATE,UNITED STATES,BALTIMORE,MARYLAND,21215.0,EAST,OFF-AP-10001492,OFFICE SUPPLIES,APPLIANCES,"ACCO SIX-OUTLET POWER STRIP, 4' CORD LENGTH",77.58
8091,CA-2015-101392,07/12/2015,13/12/2015,STANDARD CLASS,AS-10630,ANN STEELE,HOME OFFICE,UNITED STATES,SEATTLE,WASHINGTON,98103.0,WEST,OFF-ST-10000532,OFFICE SUPPLIES,STORAGE,ADVANTUS ROLLING DRAWER ORGANIZERS,269.36
8092,CA-2016-127502,10/12/2016,14/12/2016,STANDARD CLASS,MT-17815,MEG TILLMAN,CONSUMER,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94110.0,WEST,OFF-LA-10001613,OFFICE SUPPLIES,LABELS,AVERY FILE FOLDER LABELS,5.76
8093,CA-2018-143658,08/11/2018,13/11/2018,SECOND CLASS,SR-20425,SHARELLE ROACH,HOME OFFICE,UNITED STATES,NEW YORK CITY,NEW YORK,10035.0,EAST,OFF-AR-10002818,OFFICE SUPPLIES,ART,PANASONIC KP-310 HEAVY-DUTY ELECTRIC PENCIL SHARPENER,109.9
8094,CA-2018-133046,27/07/2018,01/08/2018,SECOND CLASS,DK-13375,DENNIS KANE,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,FUR-FU-10001940,FURNITURE,FURNISHINGS,STAPLE-BASED WALL HANGINGS,23.88
8095,CA-2018-133046,27/07/2018,01/08/2018,SECOND CLASS,DK-13375,DENNIS KANE,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,OFF-PA-10003883,OFFICE SUPPLIES,PAPER,"MESSAGE BOOK, PHONE, WIREBOUND STANDARD LINE MEMO, 2 3/4"" X 5""",26.2
8096,CA-2018-133046,27/07/2018,01/08/2018,SECOND CLASS,DK-13375,DENNIS KANE,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,OFF-PA-10002787,OFFICE SUPPLIES,PAPER,XEROX 227,12.96
8097,CA-2018-133046,27/07/2018,01/08/2018,SECOND CLASS,DK-13375,DENNIS KANE,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98115.0,WEST,TEC-AC-10000991,TECHNOLOGY,ACCESSORIES,SONY MICRO VAULT CLICK 8 GB USB 2.0 FLASH DRIVE,234.95
8098,CA-2018-122798,28/12/2018,01/01/2019,STANDARD CLASS,SV-20935,SUSAN VITTORINI,CONSUMER,UNITED STATES,ALBUQUERQUE,NEW MEXICO,87105.0,WEST,OFF-ST-10003058,OFFICE SUPPLIES,STORAGE,ELDON MOBILE MEGA DATA CART  MEGA STACKABLE  ADD-ON TRAYS,118.25
8099,CA-2018-122798,28/12/2018,01/01/2019,STANDARD CLASS,SV-20935,SUSAN VITTORINI,CONSUMER,UNITED STATES,ALBUQUERQUE,NEW MEXICO,87105.0,WEST,OFF-PA-10004239,OFFICE SUPPLIES,PAPER,XEROX 1953,4.28
8100,CA-2017-169663,10/03/2017,13/03/2017,FIRST CLASS,RH-19510,RICK HUTHWAITE,HOME OFFICE,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,TEC-AC-10003038,TECHNOLOGY,ACCESSORIES,KINGSTON DIGITAL DATATRAVELER 16GB USB 2.0,26.85
8101,CA-2017-169663,10/03/2017,13/03/2017,FIRST CLASS,RH-19510,RICK HUTHWAITE,HOME OFFICE,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,TEC-MA-10000984,TECHNOLOGY,MACHINES,OKIDATA MB760 PRINTER,3357.6
8102,CA-2016-149846,22/05/2016,26/05/2016,STANDARD CLASS,SB-20185,SARAH BROWN,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,OFF-LA-10004484,OFFICE SUPPLIES,LABELS,AVERY 476,8.26
8103,CA-2016-149846,22/05/2016,26/05/2016,STANDARD CLASS,SB-20185,SARAH BROWN,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,TEC-MA-10004002,TECHNOLOGY,MACHINES,ZEBRA GX420T DIRECT THERMAL/THERMAL TRANSFER PRINTER,2973.32
8104,CA-2016-149846,22/05/2016,26/05/2016,STANDARD CLASS,SB-20185,SARAH BROWN,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,OFF-ST-10002406,OFFICE SUPPLIES,STORAGE,PIZAZZ GLOBAL QUICK FILE,104.79
8105,CA-2016-149846,22/05/2016,26/05/2016,STANDARD CLASS,SB-20185,SARAH BROWN,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,TEC-PH-10003645,TECHNOLOGY,PHONES,AASTRA 57I VOIP PHONE,775.728
8106,CA-2018-159149,17/02/2018,19/02/2018,FIRST CLASS,CR-12820,CYRA REITEN,HOME OFFICE,UNITED STATES,HOUSTON,TEXAS,77041.0,CENTRAL,FUR-BO-10001601,FURNITURE,BOOKCASES,"SAUDER MISSION LIBRARY WITH DOORS, FRUITWOOD FINISH",89.0664
8107,CA-2018-159149,17/02/2018,19/02/2018,FIRST CLASS,CR-12820,CYRA REITEN,HOME OFFICE,UNITED STATES,HOUSTON,TEXAS,77041.0,CENTRAL,OFF-AR-10000937,OFFICE SUPPLIES,ART,"DIXON TICONDEROGA CORE-LOCK COLORED PENCILS, 48-COLOR SET",175.44
